EXP_ID,Stage,Condition,Area,Circ.,AR,Round,Solidity
Batch1,DIV3,DZA,57.215,0.926,1.432,0.698,0.943
Batch1,DIV3,DZA,59.283,0.843,1.82,0.549,0.91
Batch1,DIV3,DZA,55.837,0.971,1.257,0.796,0.936
Batch1,DIV3,DZA,65.487,0.902,1.345,0.744,0.922
Batch1,DIV3,DZA,72.381,0.941,1.244,0.804,0.917
Batch1,DIV3,DZA,54.458,0.933,1.117,0.895,0.898
Batch1,DIV3,DZA,71.002,0.693,2.624,0.381,0.907
Batch1,DIV3,DZA,39.292,0.967,1.184,0.844,0.877
Batch1,DIV3,DZA,52.39,0.469,1.262,0.793,0.776
Batch1,DIV3,DZA,79.964,0.772,1.956,0.511,0.91
Batch1,DIV3,DZA,48.254,0.558,1.359,0.736,0.814
Batch1,DIV3,DZA,71.002,0.978,1.186,0.843,0.949
Batch1,DIV3,DZA,62.041,0.871,1.256,0.796,0.887
Batch1,DIV3,DZA,63.419,0.862,1.397,0.716,0.885
Batch1,DIV3,DZA,77.206,0.92,1.408,0.71,0.9
Batch1,DIV3,DZA,54.458,0.9,1.199,0.834,0.883
Batch1,DIV3,DZA,66.177,0.973,1.238,0.808,0.932
Batch1,DIV3,DZA,79.964,0.579,3.24,0.309,0.817
Batch1,DIV3,DZA,81.342,0.898,1.26,0.793,0.911
Batch1,DIV3,DZA,64.798,0.909,1.217,0.822,0.913
Batch1,DIV3,DZA,53.079,0.909,1.321,0.757,0.885
Batch1,DIV3,DZA,81.342,0.825,1.8,0.555,0.925
Batch1,DIV3,DZA,72.381,0.799,1.824,0.548,0.886
Batch1,DIV3,DZA,137.868,0.764,1.906,0.525,0.885
Batch1,DIV3,DZA,146.14,0.807,1.214,0.824,0.92
Batch1,DIV3,DZA,64.798,0.909,1.196,0.836,0.891
Batch1,DIV3,DZA,62.041,0.943,1.544,0.648,0.923
Batch1,DIV3,DZA,77.206,0.973,1.104,0.906,0.926
Batch1,DIV3,DZA,55.837,0.878,1.545,0.647,0.88
Batch1,DIV3,DZA,97.197,0.928,1.034,0.967,0.913
Batch1,DIV3,DZA,100.644,0.803,1.397,0.716,0.91
Batch1,DIV3,DZA,59.973,0.943,1.243,0.804,0.906
Batch1,DIV3,DZA,71.692,0.839,1.849,0.541,0.912
Batch1,DIV3,DZA,80.653,0.856,1.465,0.682,0.89
Batch1,DIV3,DZA,131.664,0.776,1.827,0.547,0.886
Batch1,DIV3,DZA,77.206,0.943,1.517,0.659,0.937
Batch1,DIV3,DZA,126.15,0.889,1.258,0.795,0.929
Batch1,DIV3,DZA,86.857,0.896,1.292,0.774,0.92
Batch1,DIV3,DZA,57.215,0.98,1.424,0.702,0.927
Batch1,DIV3,DZA,75.138,0.844,1.749,0.572,0.89
Batch1,DIV3,DZA,48.254,0.897,1.385,0.722,0.952
Batch1,DIV3,DZA,96.508,0.773,1.596,0.627,0.892
Batch1,DIV3,DZA,51.011,0.855,1.112,0.899,0.892
Batch1,DIV3,DZA,35.846,1,1.094,0.914,0.92
Batch1,DIV3,DZA,90.993,0.824,1.969,0.508,0.907
Batch1,DIV3,DZA,71.002,0.923,1.37,0.73,0.912
Batch1,DIV3,DZA,71.692,0.876,1.747,0.572,0.916
Batch1,DIV3,DZA,131.664,0.793,1.539,0.65,0.86
Batch1,DIV3,DZA,75.828,0.915,1.314,0.761,0.898
Batch1,DIV3,DZA,71.692,0.974,1.123,0.89,0.924
Batch1,DIV3,DZA,65.487,0.95,1.247,0.802,0.909
Batch1,DIV3,DZA,82.721,0.957,1.162,0.86,0.913
Batch1,DIV3,DZA,95.129,0.954,1.201,0.833,0.942
Batch1,DIV3,DZA,69.624,0.851,1.727,0.579,0.902
Batch1,DIV3,DZA,73.76,0.752,2.359,0.424,0.903
Batch1,DIV3,DZA,44.807,0.871,1.727,0.579,0.884
Batch1,DIV3,DZA,77.206,0.726,2.075,0.482,0.855
Batch1,DIV3,DZA,59.973,0.957,1.192,0.839,0.926
Batch1,DIV3,DZA,67.556,0.93,1.266,0.79,0.933
Batch1,DIV3,DZA,58.594,0.949,1.065,0.939,0.939
Batch1,DIV3,DZA,90.304,0.676,2.644,0.378,0.882
Batch1,DIV3,DZA,37.224,1,1.1,0.909,0.9
Batch1,DIV3,DZA,86.168,0.94,1.226,0.815,0.923
Batch1,DIV3,DZA,57.215,0.841,1.81,0.552,0.897
Batch1,DIV3,DZA,69.624,0.917,1.335,0.749,0.922
Batch1,DIV3,DZA,82.032,0.99,1.174,0.852,0.93
Batch1,DIV3,DZA,59.283,1,1.163,0.86,0.925
Batch1,DIV3,DZA,54.458,0.764,2.131,0.469,0.859
Batch1,DIV3,DZA,72.381,0.997,1.043,0.959,0.959
Batch1,DIV3,DZA,75.138,0.907,1.421,0.704,0.912
Batch1,DIV3,DZA,60.662,1,1.108,0.903,0.936
Batch1,DIV3,DZA,66.866,0.926,1.183,0.845,0.898
Batch1,DIV3,DZA,82.032,0.823,1.808,0.553,0.915
Batch1,DIV3,DZA,124.082,0.768,1.846,0.542,0.893
Batch1,DIV3,DZA,92.372,0.882,1.416,0.706,0.912
Batch1,DIV3,DZA,84.789,0.936,1.308,0.765,0.928
Batch1,DIV3,DZA,35.846,0.956,1.171,0.854,0.92
Batch1,DIV3,DZA,80.653,0.832,1.784,0.561,0.903
Batch1,DIV3,DZA,90.993,0.855,1.408,0.71,0.898
Batch1,DIV3,DZA,75.828,0.702,2.327,0.43,0.891
Batch1,DIV3,DZA,75.828,0.955,1.252,0.799,0.928
Batch1,DIV3,DZA,76.517,0.896,1.557,0.642,0.914
Batch1,DIV3,DZA,68.934,0.821,1.999,0.5,0.881
Batch1,DIV3,DZA,39.982,0.789,1.916,0.522,0.847
Batch1,DIV3,DZA,35.156,0.981,1.042,0.96,0.911
Batch1,DIV3,DZA,54.458,0.708,2.164,0.462,0.832
Batch1,DIV3,DZA,90.993,0.774,1.55,0.645,0.868
Batch1,DIV3,DZA,31.02,0.798,2.198,0.455,0.833
Batch1,DIV3,DZA,31.02,0.866,1.371,0.729,0.865
Batch1,DIV3,DZA,28.263,1,1.009,0.991,0.932
Batch1,DIV3,DZA,35.846,0.861,1.701,0.588,0.912
Batch1,DIV3,DZA,46.875,0.905,1.579,0.633,0.944
Batch1,DIV3,DZA,33.778,0.797,1.452,0.689,0.845
Batch1,DIV3,DZA,79.274,0.795,1.638,0.61,0.898
Batch1,DIV3,DZA,46.186,0.948,1.107,0.903,0.912
Batch1,DIV3,DZA,27.574,0.679,1.842,0.543,0.833
Batch1,DIV3,DZA,60.662,0.851,1.581,0.633,0.889
Batch1,DIV3,DZA,50.322,0.862,1.27,0.787,0.874
Batch1,DIV3,DZA,42.739,0.759,1.583,0.632,0.844
Batch1,DIV3,DZA,51.701,0.867,1.737,0.576,0.904
Batch1,DIV3,DZA,38.603,0.889,1.265,0.79,0.911
Batch1,DIV3,DZA,49.633,0.73,1.335,0.749,0.814
Batch1,DIV3,DZA,46.186,0.912,1.095,0.913,0.899
Batch1,DIV3,DZA,45.497,0.865,1.104,0.905,0.886
Batch1,DIV3,DZA,43.429,0.877,1.534,0.652,0.863
Batch1,DIV3,DZA,51.701,0.854,1.684,0.594,0.893
Batch1,DIV3,DZA,48.254,0.809,1.263,0.792,0.859
Batch1,DIV3,DZA,44.807,0.705,2.569,0.389,0.878
Batch1,DIV3,DZA,46.875,0.962,1.249,0.801,0.907
Batch1,DIV3,DZA,112.363,0.821,1.582,0.632,0.86
Batch1,DIV3,DZA,57.905,0.84,1.82,0.549,0.884
Batch1,DIV3,DZA,49.633,0.965,1.26,0.793,0.906
Batch1,DIV3,DZA,45.497,0.934,1.497,0.668,0.904
Batch1,DIV3,DZA,117.188,0.886,1.406,0.711,0.916
Batch1,DIV3,DZA,46.186,0.912,1.231,0.812,0.905
Batch1,DIV3,DZA,48.943,0.951,1.45,0.69,0.899
Batch1,DIV3,DZA,60.662,0.954,1.116,0.896,0.907
Batch1,DIV3,DZA,48.943,0.966,1.133,0.883,0.916
Batch1,DIV3,DZA,61.351,0.845,1.631,0.613,0.904
Batch1,DIV3,DZA,57.905,0.863,1.902,0.526,0.928
Batch1,DIV3,DZA,39.982,0.943,1.003,0.997,0.899
Batch1,DIV3,DZA,75.138,0.946,1.19,0.84,0.924
Batch1,DIV3,DZA,46.875,0.911,1.453,0.688,0.877
Batch1,DIV3,DZA,55.837,0.81,1.463,0.683,0.857
Batch1,DIV3,DZA,49.633,0.929,1.33,0.752,0.906
Batch1,DIV3,DZA,39.292,0.559,1.322,0.756,0.75
Batch1,DIV3,DZA,87.546,0.845,1.569,0.638,0.904
Batch1,DIV3,DZA,53.079,0.807,1.902,0.526,0.885
Batch1,DIV3,DZA,58.594,0.935,1.286,0.778,0.914
Batch1,DIV3,DZA,68.245,0.971,1.19,0.84,0.934
Batch1,DIV3,DZA,49.633,0.662,2.354,0.425,0.883
Batch1,DIV3,DZA,127.528,0.814,1.417,0.706,0.894
Batch1,DIV3,DZA,74.449,0.768,1.593,0.628,0.861
Batch1,DIV3,DZA,51.011,0.991,1.394,0.718,0.919
Batch1,DIV3,DZA,73.07,0.807,1.532,0.653,0.891
Batch1,DIV3,DZA,64.109,0.751,1.966,0.509,0.869
Batch1,DIV3,DZA,59.283,0.933,1.307,0.765,0.896
Batch1,DIV3,DZA,42.05,0.492,2.02,0.495,0.67
Batch1,DIV3,DZA,42.05,0.661,1.7,0.588,0.792
Batch1,DIV3,DZA,51.701,0.967,1.083,0.923,0.898
Batch1,DIV3,DZA,25.506,1,1.134,0.882,0.892
Batch1,DIV3,DZA,58.594,0.861,1.199,0.834,0.885
Batch1,DIV3,DZA,53.079,0.909,1.452,0.689,0.895
Batch1,DIV3,DZA,52.39,0.498,4.179,0.239,0.844
Batch1,DIV3,DZA,65.487,0.919,1.362,0.734,0.896
Batch1,DIV3,DZA,46.875,0.911,1.178,0.849,0.877
Batch1,DIV3,DZA,49.633,0.687,2.726,0.367,0.842
Batch1,DIV3,DZA,28.263,0.387,5.54,0.181,0.911
Batch1,DIV3,DZA,42.739,0.951,1.3,0.77,0.892
Batch1,DIV3,DZA,89.614,0.803,1.771,0.565,0.87
Batch1,DIV3,DZA,60.662,0.954,1.547,0.646,0.917
Batch1,DIV3,DZA,59.973,0.882,1.66,0.602,0.926
Batch1,DIV3,DZA,52.39,0.996,1.133,0.883,0.938
Batch1,DIV3,DZA,68.934,0.896,1.567,0.638,0.909
Batch1,DIV3,DZA,48.254,0.759,1.367,0.732,0.809
Batch1,DIV3,DZA,51.701,0.786,1.928,0.519,0.867
Batch1,DIV3,DZA,51.011,0.969,1.158,0.863,0.943
Batch1,DIV3,DZA,47.565,0.89,1.483,0.674,0.902
Batch1,DIV3,DZA,101.333,0.871,1.643,0.609,0.936
Batch1,DIV3,DZA,50.322,0.82,1.233,0.811,0.88
Batch1,DIV3,DZA,38.603,0.911,1.254,0.797,0.882
Batch1,DIV3,DZA,39.292,0.889,1.464,0.683,0.898
Batch1,DIV3,DZA,47.565,0.89,1.202,0.832,0.89
Batch1,DIV3,DZA,48.254,0.664,2.421,0.413,0.859
Batch1,DIV3,DZA,46.186,0.912,1.353,0.739,0.893
Batch1,DIV3,DZA,51.011,0.906,1.362,0.734,0.892
Batch1,DIV3,DZA,44.118,0.652,3.148,0.318,0.848
Batch1,DIV3,DZA,54.458,0.933,1.071,0.934,0.893
Batch1,DIV3,DZA,34.467,1,1.14,0.877,0.917
Batch1,DIV3,DZA,62.041,0.9,1.483,0.674,0.9
Batch1,DIV3,DZA,44.118,0.936,1.3,0.769,0.962
Batch1,DIV3,DZA,62.041,0.802,1.877,0.533,0.909
Batch1,DIV3,DZA,57.905,0.957,1.125,0.889,0.918
Batch1,DIV3,DZA,39.982,0.748,1.368,0.731,0.817
Batch1,DIV3,DZA,133.043,0.593,3.041,0.329,0.854
Batch1,DIV3,DZA,75.138,0.745,2.069,0.483,0.862
Batch1,DIV3,DZA,61.351,0.979,1.187,0.842,0.937
Batch1,DIV3,DZA,64.109,0.975,1.099,0.91,0.912
Batch1,DIV3,DZA,37.914,0.95,1.069,0.935,0.902
Batch1,DIV3,DZA,43.429,0.892,1.581,0.633,0.894
Batch1,DIV3,DZA,71.692,0.782,2.043,0.489,0.881
Batch1,DIV3,DZA,59.283,0.994,1.221,0.819,0.95
Batch1,DIV3,DZA,110.984,0.767,1.511,0.662,0.861
Batch1,DIV3,DZA,36.535,1,1.268,0.788,0.938
Batch1,DIV3,DZA,39.292,0.776,1.293,0.773,0.857
Batch1,DIV3,DZA,61.351,0.933,1.492,0.67,0.927
Batch1,DIV3,DZA,75.828,0.915,1.251,0.8,0.902
Batch1,DIV3,DZA,64.798,0.953,1.289,0.776,0.917
Batch1,DIV3,DZA,57.905,0.992,1.093,0.915,0.913
Batch1,DIV3,DZA,119.945,0.785,2.078,0.481,0.897
Batch1,DIV3,DZA,39.982,0.748,1.942,0.515,0.835
Batch1,DIV3,DZA,128.218,0.77,1.887,0.53,0.882
Batch1,DIV3,DZA,67.556,1,1.174,0.852,0.925
Batch1,DIV3,DZA,58.594,0.833,1.57,0.637,0.909
Batch1,DIV3,DZA,62.73,1,1.253,0.798,0.938
Batch1,DIV3,DZA,129.596,0.802,1.522,0.657,0.897
Batch1,DIV3,DZA,68.934,0.842,1.729,0.578,0.917
Batch1,DIV3,DZA,61.351,0.946,1.265,0.791,0.932
Batch1,DIV3,DZA,57.215,0.743,1.045,0.957,0.834
Batch1,DIV3,DZA,37.224,0.933,1.657,0.604,0.915
Batch1,DIV3,DZA,74.449,0.689,2.649,0.377,0.935
Batch1,DIV3,DZA,79.274,0.917,1.205,0.83,0.902
Batch1,DIV3,DZA,57.215,0.913,1.411,0.709,0.917
Batch1,DIV3,DZA,78.585,0.92,1.04,0.961,0.905
Batch1,DIV3,DZA,148.209,0.489,1.443,0.693,0.708
Batch1,DIV3,DZA,67.556,0.889,1.83,0.547,0.938
Batch1,DIV3,DZA,68.934,0.797,1.957,0.511,0.889
Batch1,DIV3,DZA,68.934,0.853,1.674,0.597,0.917
Batch1,DIV3,DZA,76.517,0.896,1.422,0.703,0.899
Batch1,DIV3,DZA,77.206,0.766,2.217,0.451,0.889
Batch1,DIV3,DZA,69.624,0.866,1.527,0.655,0.878
Batch1,DIV3,DZA,62.73,0.869,1.929,0.518,0.897
Batch1,DIV3,DZA,79.964,0.862,1.567,0.638,0.885
Batch1,DIV3,DZA,73.07,0.904,1.175,0.851,0.922
Batch1,DIV3,DZA,70.313,0.834,1.79,0.559,0.911
Batch1,DIV3,DZA,77.896,0.886,1.284,0.779,0.911
Batch1,DIV3,DZA,60.662,0.629,2.039,0.49,0.811
Batch1,DIV3,DZA,62.041,0.957,1.326,0.754,0.947
Batch1,DIV3,DZA,124.082,0.77,1.329,0.752,0.845
Batch1,DIV3,DZA,60.662,0.863,1.231,0.812,0.889
Batch1,DIV3,DZA,75.828,0.943,1.23,0.813,0.909
Batch1,DIV3,DZA,84.789,0.925,1.437,0.696,0.921
Batch1,DIV3,DZA,64.798,0.88,1.299,0.77,0.895
Batch1,DIV3,DZA,71.002,0.685,2.61,0.383,0.873
Batch1,DIV3,DZA,135.8,0.878,1.185,0.844,0.916
Batch1,DIV3,DZA,65.487,0.776,1.987,0.503,0.892
Batch1,DIV3,DZA,78.585,0.747,2.282,0.438,0.923
Batch1,DIV3,DZA,123.392,0.75,1.49,0.671,0.85
Batch1,DIV3,DZA,130.286,0.816,1.632,0.613,0.909
Batch1,DIV3,DZA,73.76,0.901,1.313,0.762,0.907
Batch1,DIV3,DZA,82.721,0.941,1.215,0.823,0.909
Batch1,DIV3,DZA,73.76,0.946,1.206,0.829,0.911
Batch1,DIV3,DZA,55.147,0.893,1.543,0.648,0.936
Batch1,DIV3,DZA,53.769,0.921,1.399,0.715,0.918
Batch1,DIV3,DZA,100.644,0.921,1.075,0.93,0.93
Batch1,DIV3,DZA,62.73,0.852,1.435,0.697,0.883
Batch1,DIV3,DZA,64.798,0.94,1.347,0.742,0.904
Batch1,DIV3,DZA,64.109,0.833,1.352,0.739,0.873
Batch1,DIV3,DZA,67.556,0.993,1.151,0.868,0.933
Batch1,DIV3,DZA,73.07,0.856,1.812,0.552,0.918
Batch1,DIV3,DZA,57.905,0.88,1.483,0.675,0.894
Batch1,DIV3,DZA,71.692,0.865,1.662,0.602,0.9
Batch1,DIV3,DZA,75.138,0.946,1.014,0.986,0.912
Batch1,DIV3,DZA,67.556,0.815,1.713,0.584,0.875
Batch1,DIV3,DZA,72.381,1,1.075,0.93,0.938
Batch1,DIV3,DZA,59.973,0.957,1.416,0.706,0.935
Batch1,DIV3,DZA,68.934,0.924,1.094,0.914,0.897
Batch2,DIV3,DZA,53.769,0.969,1.082,0.925,0.912
Batch2,DIV3,DZA,61.351,0.845,1.791,0.558,0.927
Batch2,DIV3,DZA,117.877,0.388,3.977,0.251,0.729
Batch2,DIV3,DZA,64.798,0.985,1.212,0.825,0.931
Batch2,DIV3,DZA,78.585,0.771,1.956,0.511,0.874
Batch2,DIV3,DZA,64.798,0.827,1.595,0.627,0.9
Batch2,DIV3,DZA,68.934,0.842,1.671,0.598,0.901
Batch2,DIV3,DZA,72.381,0.666,2.717,0.368,0.879
Batch2,DIV3,DZA,63.419,0.824,1.943,0.515,0.885
Batch2,DIV3,DZA,82.032,0.783,2.117,0.472,0.888
Batch2,DIV3,DZA,66.866,0.842,1.789,0.559,0.911
Batch2,DIV3,DZA,47.565,0.857,1.779,0.562,0.89
Batch2,DIV3,DZA,53.079,0.909,1.356,0.737,0.885
Batch2,DIV3,DZA,45.497,0.884,1.846,0.542,0.892
Batch2,DIV3,DZA,42.739,0.877,1.795,0.557,0.892
Batch2,DIV3,DZA,45.497,0.549,2.599,0.385,0.737
Batch2,DIV3,DZA,62.041,0.882,1.793,0.558,0.938
Batch2,DIV3,DZA,126.839,0.755,1.736,0.576,0.878
Batch2,DIV3,DZA,37.914,1,1.038,0.963,0.94
Batch2,DIV3,DZA,64.798,0.953,1.133,0.883,0.917
Batch2,DIV3,DZA,62.041,0.957,1.367,0.731,0.933
Batch2,DIV3,DZA,57.905,0.88,1.738,0.575,0.913
Batch2,DIV3,DZA,29.642,1,1.232,0.812,0.915
Batch2,DIV3,DZA,85.478,0.774,2.149,0.465,0.908
Batch2,DIV3,DZA,71.692,0.915,1.195,0.837,0.92
Batch2,DIV3,DZA,85.478,0.848,1.649,0.606,0.919
Batch2,DIV3,DZA,66.866,0.983,1.309,0.764,0.933
Batch2,DIV3,DZA,66.177,0.86,1.596,0.626,0.901
Batch2,DIV3,DZA,66.177,0.941,1.253,0.798,0.928
Batch2,DIV3,DZA,64.798,0.909,1.361,0.734,0.908
Batch2,DIV3,DZA,71.692,0.944,1.224,0.817,0.929
Batch2,DIV3,DZA,52.39,0.866,1.782,0.561,0.91
Batch2,DIV3,DZA,71.002,0.883,1.167,0.857,0.892
Batch2,DIV3,DZA,76.517,0.821,2.012,0.497,0.929
Batch2,DIV3,DZA,46.186,0.987,1.097,0.912,0.912
Batch2,DIV3,DZA,62.041,0.882,1.516,0.66,0.914
Batch2,DIV3,DZA,81.342,0.981,1.339,0.747,0.933
Batch2,DIV3,DZA,62.041,0.912,1.09,0.917,0.905
Batch2,DIV3,DZA,66.866,0.909,1.355,0.738,0.907
Batch2,DIV3,DZA,122.703,0.783,1.331,0.751,0.881
Batch2,DIV3,DZA,142.694,0.772,1.768,0.565,0.9
Batch2,DIV3,DZA,70.313,0.987,1.258,0.795,0.932
Batch2,DIV3,DZA,40.671,0.905,1.262,0.792,0.855
Batch2,DIV3,DZA,81.342,0.873,1.511,0.662,0.922
Batch2,DIV3,DZA,75.138,0.84,1.431,0.699,0.897
Batch2,DIV3,DZA,31.71,0.885,1.15,0.869,0.885
Batch2,DIV3,DZA,71.002,0.894,1.649,0.606,0.916
Batch2,DIV3,DZA,62.041,0.912,1.157,0.864,0.909
Batch2,DIV3,DZA,67.556,0.901,1.284,0.779,0.92
Batch2,DIV3,DZA,59.973,0.991,1.1,0.909,0.921
Batch2,DIV3,DZA,65.487,0.89,1.353,0.739,0.905
Batch2,DIV3,DZA,64.109,0.943,1.387,0.721,0.921
Batch2,DIV3,DZA,34.467,0.864,1.609,0.621,0.87
Batch2,DIV3,DZA,68.934,0.868,1.702,0.588,0.909
Batch2,DIV3,DZA,66.866,0.983,1.015,0.985,0.933
Batch2,DIV3,DZA,111.673,0.772,1.663,0.601,0.888
Batch2,DIV3,DZA,65.487,0.902,1.371,0.73,0.918
Batch2,DIV3,DZA,38.603,0.911,1.204,0.83,0.882
Batch2,DIV3,DZA,81.342,0.925,1.321,0.757,0.911
Batch2,DIV3,DZA,124.771,0.871,1.305,0.766,0.916
Batch2,DIV3,DZA,122.014,0.824,1.523,0.656,0.892
Batch2,DIV3,DZA,67.556,0.918,1.352,0.74,0.903
Batch2,DIV3,DZA,71.692,0.932,1.39,0.719,0.908
Batch2,DIV3,DZA,38.603,1,1.126,0.888,0.918
Batch2,DIV3,DZA,46.875,1,1.111,0.9,0.919
Batch2,DIV3,DZA,36.535,0.916,1.551,0.645,0.898
Batch2,DIV3,DZA,54.458,0.84,1.42,0.704,0.908
Batch2,DIV3,DZA,115.809,0.716,1.664,0.601,0.853
Batch2,DIV3,DZA,73.76,0.989,1.155,0.866,0.922
Batch2,DIV3,DZA,87.546,0.94,1.135,0.881,0.934
Batch2,DIV3,DZA,62.73,0.954,1.034,0.967,0.91
Batch2,DIV3,DZA,73.07,0.949,1.164,0.859,0.91
Batch2,DIV3,DZA,71.002,0.965,1.14,0.877,0.92
Batch2,DIV3,DZA,39.292,0.985,1.201,0.833,0.912
Batch2,DIV3,DZA,64.109,1,1.172,0.853,0.925
Batch2,DIV3,DZA,73.07,0.775,1.847,0.541,0.883
Batch2,DIV3,DZA,72.381,0.924,1.519,0.658,0.942
Batch2,DIV3,DZA,70.313,0.955,1.264,0.791,0.919
Batch2,DIV3,DZA,59.973,0.943,1.131,0.884,0.906
Batch2,DIV3,DZA,68.934,0.949,1.16,0.862,0.939
Batch2,DIV3,DZA,74.449,0.872,1.649,0.606,0.915
Batch2,DIV3,DZA,71.002,0.831,1.796,0.557,0.904
Batch2,DIV3,DZA,68.934,0.868,1.435,0.697,0.889
Batch2,DIV3,DZA,68.934,0.807,1.669,0.599,0.897
Batch2,DIV3,DZA,63.419,0.998,1.062,0.941,0.934
Batch2,DIV3,DZA,100.644,0.677,2.346,0.426,0.907
Batch2,DIV3,DZA,114.431,0.917,1.222,0.818,0.922
Batch2,DIV3,DZA,70.313,0.914,1.537,0.651,0.915
Batch2,DIV3,DZA,44.118,0.871,1.602,0.624,0.908
Batch2,DIV3,DZA,57.905,0.992,1.138,0.879,0.913
Batch2,DIV3,DZA,35.846,0.956,1.474,0.678,0.937
Batch2,DIV3,DZA,71.002,0.894,1.522,0.657,0.907
Batch2,DIV3,DZA,69.624,0.946,1.268,0.789,0.927
Batch2,DIV3,DZA,128.218,0.669,1.854,0.539,0.844
Batch2,DIV3,DZA,58.594,0.807,1.608,0.622,0.909
Batch2,DIV3,DZA,26.884,0.978,1.203,0.831,0.876
Batch2,DIV3,DZA,28.952,0.563,1.802,0.555,0.689
Batch2,DIV3,DZA,31.02,0.866,1.353,0.739,0.865
Batch2,DIV3,DZA,43.429,0.983,1.21,0.827,0.913
Batch2,DIV3,DZA,33.088,0.967,1.279,0.782,0.889
Batch2,DIV3,DZA,69.624,0.76,1.781,0.562,0.867
Batch2,DIV3,DZA,48.254,0.744,1.987,0.503,0.859
Batch2,DIV3,DZA,38.603,0.927,1.077,0.928,0.903
Batch2,DIV3,DZA,73.07,0.831,1.043,0.959,0.883
Batch2,DIV3,DZA,55.147,0.893,1.619,0.618,0.93
Batch2,DIV3,DZA,48.943,0.951,1.094,0.914,0.893
Batch2,DIV3,DZA,57.905,0.813,1.865,0.536,0.875
Batch2,DIV3,DZA,37.914,0.873,1.752,0.571,0.94
Batch2,DIV3,DZA,37.914,0.709,2.687,0.372,0.853
Batch2,DIV3,DZA,53.769,1,1.173,0.853,0.918
Batch2,DIV3,DZA,57.215,0.882,1.273,0.786,0.897
Batch2,DIV3,DZA,141.315,0.746,1.64,0.61,0.884
Batch2,DIV3,DZA,26.195,0.803,1.869,0.535,0.844
Batch2,DIV3,DZA,26.884,0.902,1.733,0.577,0.929
Batch2,DIV3,DZA,44.118,0.942,1.198,0.834,0.877
Batch2,DIV3,DZA,73.76,0.941,1.352,0.739,0.934
Batch2,DIV3,DZA,46.875,0.911,1.236,0.809,0.889
Batch2,DIV3,DZA,36.535,0.975,1.025,0.976,0.922
Batch2,DIV3,DZA,44.807,0.92,1.297,0.771,0.884
Batch2,DIV3,DZA,72.381,0.884,1.534,0.652,0.894
Batch2,DIV3,DZA,45.497,0.741,1.892,0.529,0.815
Batch2,DIV3,DZA,65.487,0.919,1.375,0.727,0.918
Batch2,DIV3,DZA,60.662,1,1.118,0.895,0.931
Batch2,DIV3,DZA,68.934,0.896,1.467,0.681,0.901
Batch2,DIV3,DZA,58.594,0.861,1.635,0.612,0.881
Batch2,DIV3,DZA,93.061,0.613,3.232,0.309,0.922
Batch2,DIV3,DZA,67.556,0.851,1.295,0.772,0.887
Batch2,DIV3,DZA,88.925,0.641,2.62,0.382,0.827
Batch2,DIV3,DZA,67.556,0.889,1.697,0.589,0.916
Batch2,DIV3,DZA,69.624,0.782,2.19,0.457,0.882
Batch2,DIV3,DZA,94.44,0.812,1.125,0.889,0.898
Batch2,DIV3,DZA,67.556,0.862,1.672,0.598,0.907
Batch2,DIV3,DZA,132.354,0.812,1.366,0.732,0.895
Batch2,DIV3,DZA,106.159,0.794,1.916,0.522,0.898
Batch2,DIV3,DZA,79.274,0.699,2.394,0.418,0.881
Batch2,DIV3,DZA,52.39,0.848,1.561,0.641,0.921
Batch2,DIV3,DZA,66.866,0.938,1.193,0.838,0.898
Batch2,DIV3,DZA,93.751,0.818,1.938,0.516,0.904
Batch2,DIV3,DZA,75.828,0.888,1.374,0.728,0.891
Batch2,DIV3,DZA,64.798,0.909,1.322,0.757,0.904
Batch2,DIV3,DZA,58.594,0.935,1.253,0.798,0.919
Batch2,DIV3,DZA,68.934,0.937,1.154,0.867,0.905
Batch2,DIV3,DZA,93.751,0.915,1.526,0.655,0.948
Batch2,DIV3,DZA,57.905,0.924,1.512,0.661,0.923
Batch2,DIV3,DZA,89.614,0.889,1.429,0.7,0.906
Batch2,DIV3,DZA,95.819,0.925,1.145,0.874,0.921
Batch2,DIV3,DZA,68.245,0.834,1.726,0.579,0.896
Batch2,DIV3,DZA,110.984,0.912,1.178,0.849,0.915
Batch2,DIV3,DZA,93.061,0.923,1.487,0.672,0.925
Batch2,DIV3,DZA,59.283,0.901,1.342,0.745,0.905
Batch2,DIV3,DZA,72.381,0.799,1.456,0.687,0.901
Batch2,DIV3,DZA,64.109,0.975,1.057,0.946,0.916
Batch2,DIV3,DZA,90.993,0.74,2.128,0.47,0.863
Batch2,DIV3,DZA,30.331,0.93,1.17,0.855,0.854
Batch2,DIV3,DZA,48.943,0.966,1.278,0.782,0.916
Batch2,DIV3,DZA,103.401,0.961,1.283,0.78,0.935
Batch2,DIV3,DZA,58.594,0.922,1.336,0.748,0.895
Batch2,DIV3,DZA,71.002,0.626,2.435,0.411,0.862
Batch2,DIV3,DZA,46.186,1,1.035,0.966,0.931
Batch2,DIV3,DZA,76.517,0.907,1.595,0.627,0.937
Batch2,DIV3,DZA,73.76,0.901,1.375,0.727,0.918
Batch2,DIV3,DZA,35.156,0.881,1.177,0.849,0.864
Batch2,DIV3,DZA,32.399,0.692,1.915,0.522,0.847
Batch2,DIV3,DZA,42.739,0.8,1.967,0.508,0.867
