EXP_ID,GENOTYPE,CONDITION,TRACK_MEAN_SPEED (um/min),TRACK_MAX_SPEED (um/min),TRACK_DURATION (min),TRACK_DISPLACEMENT (um),TOTAL_DISTANCE_TRAVELED (um),CONFINEMENT_RATIO
Batch1,NEUR1,Control,0.426903268,0.857345791,95,31.80491079,40.55581043,0.784225749
Batch1,NEUR1,Control,0.302493332,2.661814184,160,13.0259142,48.39893306,0.269136392
Batch1,NEUR1,Control,0.230949268,1.377614031,300,13.34429736,69.28478054,0.192600702
Batch1,NEUR1,Control,0.226649871,0.547516653,300,17.67837585,67.99496126,0.259995381
Batch1,NEUR1,Control,0.386873065,2.388074584,245,70.14759585,94.78390097,0.740079224
Batch1,NEUR1,Control,0.316587289,1.448941347,295,7.817290307,93.39325034,0.083702947
Batch1,NEUR1,Control,0.351499985,1.036267092,300,29.52314068,105.4499955,0.279972897
Batch1,NEUR1,Control,0.364310514,1.015770884,300,5.123668803,109.2931543,0.046880052
Batch1,NEUR1,Control,1.214529012,1.892677114,30,34.23756897,36.43587035,0.93966656
Batch1,NEUR1,Control,0.170928195,0.442719743,300,1.258001811,51.27845857,0.024532754
Batch1,NEUR1,Control,0.209895892,0.565361825,280,1.412323458,58.77084986,0.02403102
Batch1,NEUR1,Control,0.281938676,0.982540791,265,7.931386072,75.64210762,0.104854113
Batch1,NEUR1,Control,0.222982668,0.959977992,205,12.363384,45.71144691,0.270465821
Batch1,NEUR1,Control,0.882783998,2.202999324,110,65.22128591,97.10623981,0.671648764
Batch1,NEUR1,Control,0.154773485,0.366895633,140,2.301266892,21.66828797,0.106204371
Batch1,NEUR1,Control,0.133802252,0.319464169,85,2.505066643,11.37319144,0.220260659
Batch1,NEUR1,Control,0.034227661,0.034227661,5,0.171138307,0.171138307,1
Batch1,NEUR1,Control,1.039315313,3.405109939,50,49.2199264,51.96576565,0.947160612
Batch1,NEUR1,Control,0.53196398,1.051091649,15,5.681961253,7.979459696,0.712073432
Batch1,NEUR1,Control,0.051808243,0.051808243,5,0.259041216,0.259041216,1
Batch1,NEUR1,Control,0.102277632,0.14353651,10,0.496627856,1.022776316,0.485568396
Batch1,NEUR1,Control,0.431869178,1.330143674,300,57.39827629,129.5607535,0.443022094
Batch1,NEUR1,Control,0.246870486,1.167959765,150,22.44235923,37.03057285,0.606049475
Batch1,NEUR1,Control,0.182010118,0.440224409,300,18.90429266,54.60303543,0.346213219
Batch1,NEUR1,Control,0.201113633,0.607217659,170,8.225128381,34.18237407,0.240624843
Batch1,NEUR1,Control,0.219673785,0.60368002,300,9.60969217,65.90213558,0.145817614
Batch1,NEUR1,Control,0.620037407,1.122494427,20,11.47750401,12.40074813,0.92554932
Batch1,NEUR1,Control,0.331340767,1.024131279,300,32.21294794,99.40223014,0.324066652
Batch1,NEUR1,Control,0.180095109,0.680528933,300,7.052464464,54.02853274,0.130532223
Batch1,NEUR1,Control,0.156229434,0.500822685,75,2.854256251,11.71720756,0.243595263
Batch1,NEUR1,Control,0.261949495,0.697435732,300,29.24163095,78.58484843,0.372102658
Batch1,NEUR1,Control,0.180074056,0.512856529,300,0.428164349,54.02221688,0.007925709
Batch1,NEUR1,Control,0.294115472,1.052854952,300,14.33078529,88.23464156,0.162416768
Batch1,NEUR1,Control,0.240397227,0.698567402,300,4.759293906,72.11916816,0.06599208
Batch1,NEUR1,Control,0.401833675,0.83475791,300,37.38119084,120.5501026,0.31008842
Batch1,NEUR1,Control,0.73772436,2.692982227,300,54.11861776,221.3173079,0.244529532
Batch1,NEUR1,Control,0.162156596,0.41395252,300,8.981514389,48.64697866,0.184626356
Batch1,NEUR1,Control,0.194971652,0.382159276,25,1.179014527,4.874291295,0.241884298
Batch1,NEUR1,Control,0.302990786,1.512481397,300,30.75498952,90.8972359,0.338349007
Batch1,NEUR1,Control,0.237830719,0.634329346,300,25.35764344,71.34921576,0.355401852
Batch1,NEUR1,Control,0.51334509,1.185864452,300,93.55242164,154.0035269,0.607469345
Batch1,NEUR1,Control,0.149715868,0.195449515,20,1.406915984,2.994317351,0.469862015
Batch1,NEUR1,Control,0.294699815,0.45960106,30,5.762408687,8.840994435,0.651782866
Batch1,NEUR1,Control,0.163599405,0.435913392,195,9.050277462,31.90188389,0.283691004
Batch1,NEUR1,Control,0.247723487,0.488829176,40,0.888515964,9.908939493,0.089668119
Batch1,NEUR1,Control,0.074290949,0.272400145,165,2.724001449,12.25800652,0.222222222
Batch1,NEUR1,Control,0.632647327,1.564510539,160,53.94488192,101.2235723,0.532928059
Batch1,NEUR1,Control,0.517555428,1.131441011,135,47.4195786,69.86998276,0.67868313
Batch1,NEUR1,Control,0.447141162,1.327241785,85,18.68747759,38.00699881,0.491685168
Batch1,NEUR1,Control,0.189525375,0.359987801,70,1.344154807,13.26677628,0.101317364
Batch1,NEUR1,Control,0.136200072,0.136200072,5,0.681000362,0.681000362,1
Batch1,NEUR1,Control,0.578514459,2.051478169,300,59.11611099,173.5543376,0.340620187
Batch1,NEUR1,Control,0.309534222,0.788271439,240,43.77229693,76.16183276,0.574727463
Batch1,NEUR1,Control,0.767267243,2.228516355,300,72.16450875,230.1801728,0.31351314
Batch1,NEUR1,Control,0.487530801,1.004290982,235,67.2393168,114.5697384,0.586885488
Batch1,NEUR1,Control,0.461951589,1.206038346,200,71.17032148,92.39031774,0.770322294
Batch1,NEUR1,Control,0.300334469,0.648472137,220,2.913405375,66.07358327,0.044093346
Batch1,NEUR1,Control,0.303757784,0.78858792,300,39.53386496,91.12733531,0.433831021
Batch1,NEUR1,Control,0.21611119,1.059959012,300,1.963671021,64.83335713,0.030287974
Batch1,NEUR1,Control,0.393857232,1.735115033,195,50.24717189,76.52379707,0.656621519
Batch1,NEUR1,Control,0.248885095,0.488307884,15,3.1180074,3.73327643,0.835193284
Batch1,NEUR1,Control,0.298708104,0.444301723,25,5.686205616,7.467702598,0.761439752
Batch1,NEUR1,Control,0.368285719,1.056302578,300,8.787183642,110.4857158,0.079532305
Batch1,NEUR1,Control,0.390283715,1.038705337,270,40.39793216,105.376603,0.38336719
Batch1,NEUR1,Control,0.496849661,1.33374613,300,114.0357059,149.0548983,0.765058426
Batch1,NEUR1,Control,0.409525154,0.648685159,35,13.67040074,14.33338041,0.953745757
Batch1,NEUR1,Control,0.258981588,0.50181015,140,9.220779742,32.76919832,0.281385576
Batch1,NEUR1,Control,0.290184207,0.757771873,300,44.01909533,87.0552622,0.505645428
Batch1,NEUR1,Control,0.309733003,1.267431916,300,18.95566026,92.91990101,0.204000005
Batch1,NEUR1,Control,0.090168817,0.396602999,300,0.681000362,27.05064503,0.025175014
Batch1,NEUR1,Control,0.274463654,0.657077442,60,9.823938255,16.46781921,0.596553686
Batch1,NEUR1,Control,0.264159774,0.692768975,300,12.88378523,79.24793227,0.162575664
Batch1,NEUR1,Control,0.889255763,2.968779471,300,84.4514031,266.7767289,0.316562106
Batch1,NEUR1,Control,0.283770662,0.751594164,300,30.41822078,85.13119862,0.357309908
Batch1,NEUR1,Control,0.110819482,0.2698014,300,0.714920879,33.24584465,0.021504067
Batch1,NEUR1,Control,0.178706771,0.454269191,300,3.684218297,53.61203134,0.068719991
Batch1,NEUR1,Control,0.273523351,0.818249192,300,10.01070307,82.05700537,0.121996934
Batch1,NEUR1,Control,0.243287552,0.727823187,300,2.96491003,72.98626549,0.040622849
Batch1,NEUR1,Control,0.197558844,0.41755445,300,7.736162684,59.26765328,0.130529256
Batch1,NEUR1,Control,0.253003345,0.697905303,115,11.2194919,29.09538471,0.385610708
Batch1,NEUR1,Control,0.340288764,0.852805432,300,60.41808324,102.0866292,0.591831503
Batch1,NEUR1,Control,0.241567037,0.887119342,300,49.91781455,72.47011107,0.688805548
Batch1,NEUR1,Control,0.298208442,0.646370216,300,52.70695942,89.46253268,0.58915121
Batch1,NEUR1,Control,0.801330861,1.902057394,50,12.03452404,40.06654307,0.300363423
Batch1,NEUR1,Control,0.365367178,1.108827708,300,54.20484363,106.6833971,0.508090716
Batch1,NEUR1,Control,0.287079395,0.766272083,300,24.71957834,86.12381859,0.287023715
Batch1,NEUR1,Control,0.256219577,0.684108547,300,14.02589788,76.86587302,0.182472368
Batch1,NEUR1,Control,0.350222063,1.998601448,270,51.16943354,94.55995711,0.541132157
Batch1,NEUR1,Control,0.210505249,0.278876326,20,1.877385264,4.210104985,0.445923622
Batch1,NEUR1,Control,0.362649471,1.178579561,300,59.21240511,108.7948413,0.54425747
Batch1,NEUR1,Control,0.335113704,1.552279543,170,5.820069324,56.74917564,0.102557777
Batch1,NEUR1,Control,0.397851416,1.247900358,300,25.1022854,119.3554248,0.210315412
Batch1,NEUR1,Control,0.208737942,0.357536158,20,2.700659875,4.174758838,0.646902008
Batch1,NEUR1,Control,0.347059814,0.6451961,60,10.50866899,20.82358885,0.504652155
Batch1,NEUR1,Control,0.109881507,0.315210051,300,1.892921773,32.9644522,0.057423122
Batch1,NEUR1,Control,0.208149261,0.462353426,180,9.310913802,37.46686691,0.248510606
Batch1,NEUR1,Control,0.209000613,0.456041723,300,24.331624,62.70018384,0.388063041
Batch1,NEUR1,Control,0.214046542,0.409844967,105,3.967086809,21.81272838,0.18187027
Batch1,NEUR1,Control,0.366693089,1.002157405,300,39.71321632,110.0079267,0.361003225
Batch1,NEUR1,Control,0.389986386,0.74725086,180,60.87252745,69.3574087,0.877664385
Batch1,NEUR1,Control,0.343872513,1.665857421,300,64.44396992,103.161754,0.624688583
Batch1,NEUR1,Control,0.252091828,1.351717141,300,11.60660802,79.72360035,0.145585598
Batch1,NEUR1,Control,0.282138915,0.672759605,250,19.18708416,70.53472881,0.272023221
Batch1,NEUR1,Control,0.293401723,0.554491789,15,4.003055683,4.40102585,0.909573317
Batch1,NEUR1,Control,0.250214866,0.467047024,285,7.754821589,71.31123679,0.108746138
Batch1,NEUR1,Control,0.340507812,0.997505495,75,9.831162915,25.5380859,0.384960837
Batch1,NEUR1,Control,0.184573941,0.430531467,165,3.872257038,27.22684698,0.142222015
Batch1,NEUR1,Control,0.431439745,0.431439745,5,2.157198723,2.157198723,1
Batch1,NEUR1,Control,0.136200072,0.136200072,10,1.362000725,1.362000725,1
Batch1,NEUR1,Control,0.238049762,0.72991399,300,10.79299234,69.37643305,0.155571451
Batch1,NEUR1,Control,0.194571532,0.272400145,35,2.724001449,6.810003623,0.4
Batch1,NEUR1,Control,0.22162719,0.508675983,240,17.11119724,53.19052567,0.321696336
Batch1,NEUR1,Control,0.53528153,0.53528153,5,2.676407651,2.676407651,1
Batch1,NEUR1,Control,0.301836532,0.857889653,170,16.49030279,51.31221051,0.321371904
Batch1,NEUR1,Control,0.299102683,1.309778242,245,18.26405172,73.28015725,0.249235979
Batch1,NEUR1,Control,0.401900103,0.524837982,10,3.51734081,4.019001031,0.875177882
Batch1,NEUR1,Control,0.250428681,0.816224696,220,6.129003261,55.09430992,0.111245667
Batch1,NEUR1,Control,0.422503007,1.033464758,235,13.95508943,99.28820669,0.140551329
Batch1,NEUR1,Control,0.312237922,1.071546183,225,21.74142198,69.69804987,0.311937307
Batch1,NEUR1,Control,0.350599768,0.637729401,120,34.64477334,42.07197211,0.823464449
Batch1,NEUR1,Control,0.344691802,2.502045956,200,14.30172387,69.15564516,0.206804865
Batch1,NEUR1,Control,0.265737954,0.473111777,130,15.08320372,34.54593396,0.436612996
Batch1,NEUR1,Control,0.22758307,0.475354387,35,5.787680791,7.965407456,0.726601975
Batch1,NEUR1,Control,0.125226448,0.125226448,5,0.62613224,0.62613224,1
Batch1,NEUR1,Control,0.209291652,0.336073542,60,6.369422143,12.74400213,0.499797636
Batch1,NEUR1,Control,0.57778229,2.928926426,55,18.96883065,26.53413406,0.714884104
Batch1,NEUR1,Control,0.33433795,0.953635172,20,4.744307876,6.68675899,0.709507832
Batch1,NEUR1,Control,0.468376939,1.189455779,145,43.06296839,67.91465616,0.634074747
Batch1,NEUR1,Control,0.492815072,0.492815072,5,2.464075359,2.464075359,1
Batch1,NEUR1,Control,0.262200127,1.12043809,100,8.240311534,26.22001271,0.31427565
Batch1,NEUR1,Control,0.272607029,0.556350117,100,12.1140435,27.26070293,0.444377518
Batch1,NEUR1,Control,0.527562703,1.56007361,100,28.9672527,52.75627029,0.549076964
Batch1,NEUR1,Control,0.227789648,0.492085986,95,5.879042453,21.3742733,0.275052273
Batch1,NEUR1,Control,0.226907708,0.570520826,90,9.928519116,20.42169371,0.486175107
Batch1,NEUR1,Control,0.260469545,0.711362643,80,8.184085832,20.83756361,0.392756369
Batch1,NEUR1,Control,0.454211471,0.782219066,50,14.65979793,22.71057355,0.645505403
Batch1,NEUR1,Control,0.824478234,1.565075312,45,35.82925923,37.10152055,0.965708648
Batch1,NEUR1,Control,0.401972787,0.73387559,35,7.25986576,14.06904755,0.516016861
Batch1,NEUR1,Control,1.533756854,3.040374062,10,15.30756756,15.33756854,0.998043955
Batch1,NEUR1,Control,0.312029326,0.588113106,15,1.910373526,4.680439889,0.408161107
Batch1,NEUR1,Control,0.681000362,0.953400507,10,2.724001449,6.810003623,0.4
Batch1,NEUR1,Control,0.396611815,0.497047671,10,1.517259883,3.966118145,0.382555392
Batch1,NEUR1,Control,0.530108075,0.530108075,5,2.650540373,2.650540373,1
Batch1,NEUR1,Control,0.267444236,0.267444236,5,1.337221181,1.337221181,1
Batch1,NEUR1,Control,0.389448722,0.873902423,300,11.82144659,116.8346167,0.101181028
Batch1,NEUR1,Control,0.37163755,0.527379237,25,8.759660159,9.290938754,0.942817555
Batch1,NEUR1,Control,0.276428028,0.992451319,300,20.1239614,86.50852484,0.232624027
Batch1,NEUR1,Control,0.236425232,0.608561418,300,17.37461857,70.92756958,0.244962836
Batch1,NEUR1,Control,0.216448928,0.594709352,300,15.89353924,64.93467851,0.244761961
Batch1,NEUR1,Control,0.324885157,1.3407908,300,3.232418821,97.46554698,0.033164733
Batch1,NEUR1,Control,0.360688152,0.927872898,65,16.37923598,23.44472986,0.698631892
Batch1,NEUR1,Control,0.233425611,0.49570461,275,31.86691168,64.19204309,0.496430868
Batch1,NEUR1,Control,0.226609117,0.67781238,300,28.58137199,67.98273512,0.420421037
Batch1,NEUR1,Control,0.223698156,0.223698156,5,1.118490782,1.118490782,1
Batch1,NEUR1,Control,0.30982036,1.408177575,300,21.14175856,92.94610789,0.227462548
Batch1,NEUR1,Control,0.263796163,0.906584004,300,14.73614703,79.1388489,0.186206234
Batch1,NEUR1,Control,0.20878572,0.499103368,220,8.601911715,44.90737753,0.191547852
Batch1,NEUR1,Control,0.228098466,0.756623296,300,25.53459557,68.42953983,0.373151648
Batch1,NEUR1,Control,0.283781486,1.623087564,205,13.31505814,58.95908267,0.225835572
Batch1,NEUR1,Control,0.300686427,1.404918324,300,20.17513746,90.20592806,0.223656448
Batch1,NEUR1,Control,0.240224505,0.673428041,300,14.22704404,72.06735153,0.197413166
Batch1,NEUR1,Control,0.225015911,0.480205363,255,6.202214868,57.37905731,0.108091962
Batch1,NEUR1,Control,0.392841928,1.336308632,300,3.664989712,117.8525784,0.031098087
Batch1,NEUR1,Control,0.197311323,0.493439739,300,3.352085506,59.19339684,0.056629382
Batch1,NEUR1,Control,0.483826212,1.199507185,70,4.202040595,33.86783487,0.124071722
Batch1,NEUR1,Control,0.324342247,1.001954512,105,23.03687543,34.05593594,0.676442294
Batch1,NEUR1,Control,0.265033797,0.622367207,300,53.47791976,79.5101391,0.672592456
Batch1,NEUR1,Control,0.358832745,1.308210229,300,33.7990956,107.6498234,0.313972606
Batch1,NEUR1,Control,0.304519998,0.708054437,300,40.0393296,91.35599928,0.438278054
Batch1,NEUR1,Control,0.320340744,2.023091529,300,33.50240494,96.10222335,0.348612173
Batch1,NEUR1,Control,0.264134415,0.711238979,300,5.233512442,79.24032456,0.066046075
Batch1,NEUR1,Control,0.204184531,1.189606039,300,14.27254478,61.25535916,0.233000752
Batch1,NEUR1,Control,0.267126554,0.920707759,300,30.90272777,80.13796627,0.385619067
Batch1,NEUR1,Control,0.311281353,0.730748547,300,35.19680552,93.38440592,0.376902387
Batch1,NEUR1,Control,0.216264938,0.542348122,300,17.87246698,64.87948129,0.275471792
Batch1,NEUR1,Control,0.379020911,0.990083114,300,66.99781146,113.7062734,0.58921825
Batch1,NEUR1,Control,0.266905384,0.814523855,210,12.72999095,56.05013065,0.227117953
Batch1,NEUR1,Control,0.250798923,0.379320586,40,8.198602327,10.03195692,0.817248558
Batch1,NEUR1,Control,0.297593795,0.684870861,300,24.16711806,89.2781385,0.27069469
Batch1,NEUR1,Control,0.272306832,0.68177058,300,12.19407021,81.69204945,0.149268751
Batch1,NEUR1,Control,0.206081663,0.768008367,300,11.11550374,61.82449904,0.179791246
Batch1,NEUR1,Control,0.223342638,0.621125723,300,26.4481433,67.00279133,0.394731962
Batch1,NEUR1,Control,0.348536333,1.090668705,300,38.04952057,110.1150871,0.345543209
Batch1,NEUR1,Control,0.218199845,1.541603335,300,31.52290279,65.45995342,0.481560116
Batch1,NEUR1,Control,0.212946434,0.564236258,300,19.75265978,63.88393013,0.309196065
Batch1,NEUR1,Control,0.203780802,0.518372442,300,8.320085021,61.13424071,0.136095336
Batch1,NEUR1,Control,0.239878078,0.535898571,300,6.664924065,71.96342351,0.092615439
Batch1,NEUR1,Control,0.234237853,0.719484558,300,21.61995123,70.27135581,0.307663784
Batch1,NEUR1,Control,0.251665381,0.787306241,300,6.159644301,75.49961417,0.08158511
Batch1,NEUR1,Control,0.39587772,0.915348497,145,45.97889981,57.40226947,0.80099446
Batch1,NEUR1,Control,0.130918017,0.212805005,25,1.489363969,3.272950433,0.455052406
Batch1,NEUR1,Control,0.275000439,0.977058511,300,27.13599466,82.50013174,0.328920622
Batch1,NEUR1,Control,0.206645106,0.542703685,300,4.546621846,61.9935317,0.073340262
Batch1,NEUR1,Control,0.214742428,0.491450244,300,10.22954249,64.42272831,0.158787788
Batch1,NEUR1,Control,0.231913633,0.669958099,300,7.24587432,69.57409002,0.10414616
Batch1,NEUR1,Control,0.37976297,1.222840049,300,2.496387718,113.9288911,0.021911806
Batch1,NEUR1,Control,0.241394278,0.703904007,300,33.08775404,72.41828336,0.456897796
Batch1,NEUR1,Control,0.302271384,2.099616389,300,21.94828074,90.68141521,0.242037254
Batch1,NEUR1,Control,0.280370891,0.687926577,300,14.06967007,84.11126737,0.167274499
Batch1,NEUR1,Control,0.224393491,0.562607146,300,3.352757757,67.31804744,0.049804739
Batch1,NEUR1,Control,0.36030255,1.425169115,300,20.46921148,108.0907651,0.189370585
Batch1,NEUR1,Control,0.142873574,0.244062461,15,1.418826965,2.143103612,0.662043103
Batch1,NEUR1,Control,0.240919032,0.839384929,300,6.966572101,72.2757096,0.096388844
Batch1,NEUR1,Control,0.446936483,2.148860248,300,32.85787902,134.080945,0.24506002
Batch1,NEUR1,Control,0.569507496,1.50653994,300,50.02222781,170.8522489,0.292780623
Batch1,NEUR1,Control,0.212382306,0.721601542,300,5.167032446,63.71469169,0.081096405
Batch1,NEUR1,Control,0.29390903,1.29885637,300,26.0950729,88.17270885,0.29595408
Batch1,NEUR1,Control,0.270278982,1.045092069,300,17.18757592,88.64793917,0.193885792
Batch1,NEUR1,Control,0.307528909,1.138024547,300,22.36458136,92.25867278,0.242411696
Batch1,NEUR1,Control,0.176771068,1.008183764,300,3.425755031,53.03132032,0.064598713
Batch1,NEUR1,Control,0.355724324,0.607883931,55,5.600513243,19.5648378,0.286254008
Batch1,NEUR1,Control,0.233870764,1.89275627,300,15.95897821,70.16122914,0.227461497
Batch1,NEUR1,Control,0.230735407,0.66023089,300,16.26953328,69.22062225,0.235038819
Batch1,NEUR1,Control,0.300761645,0.884960825,300,7.348756351,90.22849338,0.081446072
Batch1,NEUR1,Control,0.253279487,0.587563581,300,7.900027869,75.98384601,0.103969834
Batch1,NEUR1,Control,0.254997238,0.899792607,300,6.822454134,78.94536238,0.086419948
Batch1,NEUR1,Control,0.279008931,0.722189365,300,17.43895722,83.70267929,0.208344074
Batch1,NEUR1,Control,0.248620655,0.574017239,300,25.07587951,74.58619649,0.336200003
Batch1,NEUR1,Control,0.261787976,0.917772708,300,22.64833762,78.53639291,0.288380161
Batch1,NEUR1,Control,0.396558364,1.124804168,300,9.377282783,118.9675091,0.078822217
Batch1,NEUR1,Control,0.228523138,0.711709535,300,11.21856925,68.5569413,0.163638707
Batch1,NEUR1,Control,0.304712345,1.013528642,300,2.291042918,91.41370344,0.025062358
Batch1,NEUR1,Control,0.246069019,0.815326586,300,39.34959169,73.82070556,0.533042747
Batch1,NEUR1,Control,0.36642823,0.968817572,300,5.526333437,109.9284691,0.050272086
Batch1,NEUR1,Control,0.263729606,0.730928531,300,8.298536437,79.11888167,0.104886928
Batch1,NEUR1,Control,0.18287371,0.383383559,140,4.17316605,24.79898268,0.168279728
Batch1,NEUR1,Control,0.180976789,0.39110049,300,7.435056326,54.29303668,0.136943092
Batch1,NEUR1,Control,0.212440374,0.643853377,210,13.66838224,44.61247856,0.306380248
Batch1,NEUR1,Control,0.383135481,1.860748973,300,90.09469316,114.9406443,0.783836681
Batch1,NEUR1,Control,0.739463044,3.332445282,65,5.440562295,48.06509787,0.113191537
Batch1,NEUR1,Control,0.246474544,0.606070358,250,5.107286707,60.61849225,0.084252949
Batch1,NEUR1,Control,0.45217497,0.570272806,10,2.119392834,4.521749699,0.468710781
Batch1,NEUR1,Control,0.271962247,1.017291293,300,7.334629018,81.58867401,0.089897637
Batch1,NEUR1,Control,0.226343947,0.486015075,300,6.061736175,67.9031841,0.089270279
Batch1,NEUR1,Control,0.230907914,0.660777696,300,1.605555021,69.27237414,0.023177422
